Gender,Height,Weight,Age
Male,69.44639071,198.8278171,28
Male,69.47030447,183.2956063,33
Male,71.53180202,218.2032582,28
Male,72.28439692,207.5405132,28
Male,67.775743,174.0980119,31
Male,67.7998001,182.1932732,32
Male,71.03559542,214.475994,28
Male,68.395164,169.634399,27
Male,68.77498649,191.4764096,34
Male,71.23403578,200.7798984,31
Male,67.44841735,174.720312,27
Male,66.85671744,169.3758208,29
Male,66.18398071,171.5619069,32
Male,66.87490671,168.4496836,29
Male,68.59102121,178.9290427,27
Male,63.97866126,158.2074096,41
Male,66.48310643,169.6114736,41
Male,65.8693715,167.7682374,49
Male,69.21277722,188.9476254,40
Male,73.52231093,212.8660992,50
Male,65.19886332,147.3602703,46
Male,70.3362271,214.2258856,50
Male,69.76430086,196.0145851,45
Male,70.68039627,199.5086562,44
Male,67.91864565,183.5438014,48
Male,71.88350042,211.8517004,41
Male,71.12736087,175.5077614,39
Male,67.07793117,181.5264919,43
Male,68.02337428,169.7866967,40
Male,67.96813278,194.9534527,39
Male,66.87778335,186.8809599,45
Male,70.38808605,206.9027268,47
Male,73.56704626,219.4037726,47
Male,65.80655692,154.8776291,40
Male,70.56496693,180.4762871,51
Male,68.08592074,187.3104819,49
Male,77.4655691,252.5566894,42
Male,72.39351243,209.4209477,54
Male,65.43804252,178.446423,58
Male,65.9085274,168.221009,62
Male,75.62403135,241.2023301,54
Male,69.64340765,195.0337005,61
Male,69.7297502,205.2287064,62
Male,69.01064169,177.5868284,56
Male,69.01021935,208.5361952,54
Male,68.69817522,184.2166975,61
Male,70.41445819,185.157334,57
Male,67.88884253,169.2502309,55
Male,71.5224187,194.2642644,54
Male,67.83993094,166.1461086,55
Male,70.29338742,189.2492063,54
Male,70.82738258,197.9253539,55
Male,69.15689413,190.6955328,62
Male,74.14785747,211.237968,55
Male,69.39489622,192.7085029,56
Male,72.59766295,205.0955402,55
Male,69.32960288,180.3588433,61
Male,64.25974739,161.311622,61
Male,62.41843392,162.5416914,57
Male,66.22909563,156.6766747,69
Male,64.23730294,135.1717924,81
Male,72.08529953,210.6365238,66
Male,70.24836011,202.921364,67
Male,65.8281958,168.4212826,64
Male,75.20902198,227.5814318,64
Male,73.4628048,223.0701779,70
Male,66.62894612,174.8877865,72
Male,67.16447304,193.3923092,67
Male,67.99021188,188.1151124,72
Male,64.124767,152.8386498,64
Male,70.17695539,189.2068507,46
Male,69.52256705,173.9766588,48
Male,71.60881943,204.4884124,46
Male,68.27775927,182.2054201,44
Male,74.56460108,210.6878113,47
Male,72.63310674,208.0662569,46
Male,73.00609716,201.745667,47
Male,71.96054792,208.8150558,53
Male,69.2844188,189.9362491,38
Male,67.36206427,177.3750077,50
Male,67.28544641,179.0090833,46
Male,70.09411691,167.3014086,47
Male,64.33679259,175.6832761,49
Male,69.86888284,195.714693,48
Male,63.99289908,154.9631741,41
Male,66.69311562,185.3706202,49
Male,72.43516123,201.6148974,43
Male,69.67652822,211.7133851,43
Male,67.64198904,166.2634667,43
Male,68.41486506,188.997023,52
Male,72.0893613,200.4353273,43
Male,70.2450922,193.0120517,40
Male,71.37001282,205.5385013,43
Male,71.10345526,201.8494751,43
Male,69.37565771,196.2250857,47
Male,70.13694723,192.7821537,42
Male,67.28152686,174.974136,48
Male,70.74308255,201.1293822,40
Male,66.36754046,166.4018862,48
Male,67.22592983,177.3064747,51
Male,68.26964759,172.0773047,40
Male,68.17049466,178.7191052,44
Male,67.6727949,183.7399479,52
Male,66.4748368,168.897518,44
Male,76.56927352,229.8580951,40
Male,68.96353445,187.5195145,47
Male,72.44634816,196.6322394,50
Male,68.04146071,203.1615983,46
Male,66.71742172,181.8246867,42
Male,70.67291067,185.7598838,43
Male,71.472998,190.5523722,40
Male,71.58255465,207.924949,42
Male,67.42170287,181.1123491,49
Male,69.53359581,200.6778238,40
Male,70.76459833,188.7924569,47
Male,67.60266255,149.5671682,50
Male,71.2382799,205.3857099,41
Male,69.58211332,214.6060555,44
Male,73.36589132,216.6959926,39
Male,73.49841233,223.4132243,43
Male,69.40999469,187.0848888,40
Male,71.78788227,221.7025057,49
Male,67.59911559,168.8263792,40
Male,67.67104439,179.1872513,40
Male,68.59056272,182.0812286,52
Male,71.35273099,208.3370468,23
Male,67.93550704,207.6838649,23
Male,67.43804695,173.23066,24
Male,69.99428992,212.0569807,24
Male,68.51757854,187.9013748,25
Male,66.69267129,158.733412,25
Male,68.48130885,185.7658666,26
Male,73.98785452,200.5841857,26
Male,73.33410764,222.8661997,26
Male,72.56081617,208.6579459,27
Male,67.67514787,193.5865354,27
Male,69.93858695,204.1811869,27
Male,65.32533032,163.0551423,28
Male,68.16610633,197.1795704,28
Male,69.26275904,206.7335309,28
Male,70.03144065,197.6927564,30
Male,69.02891597,174.4799351,31
Male,69.14227294,175.8324466,31
Male,66.7821873,176.6119929,33
Male,69.45413595,194.8206675,33
Male,71.45613951,209.6777854,34
Male,70.35199759,187.8204731,34
Male,72.0881801,219.2966012,35
Male,69.25077579,176.2517449,35
Male,66.70032038,164.0342193,35
Male,68.07461976,176.9774255,35
Male,63.41516589,156.1292328,35
Male,67.42751473,177.1153317,35
Male,70.50979425,191.3571188,35
Male,68.66359393,184.2627962,35
Male,67.12613559,170.043605,36
Male,69.51460351,174.2150014,36
Male,59.93864965,141.4595789,37
Male,68.02526048,160.08529,37
Male,67.62447726,193.7697802,37
Male,69.66772402,216.7316335,38
Male,67.3500077,189.5838621,39
Male,67.24071567,181.6622367,39
Male,71.37918001,205.8724575,40
Male,68.70012441,186.8120606,40
Male,63.39934965,152.1305061,40
Male,72.21873615,198.3882652,40
Male,69.93227078,185.7873037,40
Male,64.48957485,166.704316,41
Male,71.58255151,192.7270363,41
Male,69.71193781,201.1528476,41
Male,69.96821619,188.7665057,41
Male,72.25407145,187.6121819,41
Male,71.79531868,204.2602588,42
Male,66.96490198,190.3735985,42
Male,68.26901426,196.8433339,42
Male,67.03592902,175.4521677,42
Male,65.74097213,178.1062667,42
Male,69.12305784,179.024645,42
Male,71.16322165,203.2794072,42
Male,68.20968309,174.3218287,42
Male,69.47322704,206.7443392,43
Male,68.14476095,181.2658248,43
Male,63.45886,165.7478288,43
Male,67.51135804,176.0854243,43
Male,65.93735194,160.4902892,44
Male,71.89374157,203.2208674,44
Male,64.80414049,165.6044904,44
Male,71.72961129,203.6212077,44
Male,65.70453903,173.058823,47
Male,72.85807963,216.0647453,47
Male,70.22277824,185.9450077,47
Male,65.56280415,162.5219156,49
Male,67.49701514,178.7869137,49
Male,64.82117138,166.7768379,49
Male,69.59877695,173.9221304,50
Male,67.67198445,182.0152255,50
Male,71.90659236,212.8760152,51
Male,66.45203849,174.9138167,51
Male,68.10600207,186.5825364,51
Male,65.07790189,165.3138068,52
Male,73.07197695,206.790142,53
Male,66.65652059,172.9379579,54
Male,66.93341356,183.0853756,54
Male,69.61299015,184.1984519,54
Male,69.10449851,183.4046858,55
Male,65.48267083,174.5290565,55
Male,64.72162222,150.6194572,55
Male,69.03049142,183.8520382,55
Male,62.94895103,154.0591255,55
Male,68.0034638,186.3699527,56
Male,67.52510551,180.0565494,56
Male,65.1939877,156.2861991,57
Male,69.77066855,169.749522,57
Male,74.88030802,236.360678,58
Male,67.67265267,169.810675,58
Male,70.48962054,188.798293,60
Male,64.48539029,159.3786296,62
Male,74.39745903,212.6361678,62
Male,65.09406453,165.862943,63
Male,71.41075432,189.2048025,64
Male,71.65152428,184.9818143,65
Male,67.00407627,190.5555924,65
Male,69.34647389,181.8515844,65
Male,68.53658272,181.2952565,66
Male,72.60769741,221.1755961,67
Male,68.23588615,186.7426541,67
Male,71.13669687,191.3172693,68
Male,68.32366764,183.5868604,69
Male,70.57332649,213.0598511,70
Male,69.03077173,183.7288808,72
Male,68.26658679,186.289793,72
Male,71.1706116,200.3566417,72
Male,70.32469964,199.0132685,74
Male,62.10864035,145.768216,23
Male,69.15511404,178.7517272,22
Male,64.25738938,158.0286206,22
Male,69.50932394,192.5942266,26
Male,73.5846783,215.7551046,24
Male,73.4053574,209.2607585,24
Male,66.16646523,174.1751766,26
Male,71.86027322,198.4071463,25
Male,68.58655387,187.2884789,25
Male,66.62273938,166.6317495,23
Male,70.28873874,192.7379267,26
Male,70.40231926,190.8280374,27
Male,73.48729547,209.9749585,32
Male,64.36013556,175.0851255,30
Male,67.77808173,182.1644323,35
Male,71.84327864,202.1529554,35
Male,68.91629283,192.6324027,34
Male,68.05540022,176.2496593,32
Male,63.77036299,161.0021152,28
Male,66.89123829,191.1029893,33
Male,68.78387283,187.6354638,28
Male,67.80360374,158.3472457,28
Male,63.2731515,143.2486718,31
Male,67.37831944,186.6770884,32
Male,64.06295219,166.6851125,28
Male,74.03459775,217.815798,27
Male,71.31765101,198.752471,34
Male,70.4094368,206.3469387,31
Male,69.5600329,187.4915007,27
Male,62.34671605,139.1966211,29
Male,71.35320878,209.3098801,32
Male,70.86880751,199.5086544,29
Male,63.75414887,156.4606329,27
Male,66.68582515,179.2976843,41
Male,67.05480339,169.8145254,41
Male,72.73859251,190.2827586,49
Male,63.47241419,141.0968249,40
Male,71.17058747,185.0517288,50
Male,64.4645503,157.3104807,46
Male,66.40871891,177.1464187,50
Male,67.20410881,168.9820916,45
Male,71.25353511,205.3539273,44
Male,66.48826617,170.9898326,48
Male,71.72349062,202.2682774,41
Male,67.97996252,184.3748783,39
Male,67.58112659,180.8539356,43
Male,68.03509529,162.1244315,40
Male,64.96377239,165.0705828,39
Male,68.54172854,187.321636,45
Male,67.95083753,178.702061,47
Male,76.80634364,227.2203428,47
Male,65.7634935,163.2308403,40
Male,70.36539263,185.2971151,51
Male,68.31251969,186.1200024,49
Male,69.48924667,187.8432533,42
Male,71.49614024,192.8872892,54
Male,61.22682866,153.5209786,58
Male,70.0240514,197.2553766,62
Male,75.99336033,231.3474009,54
Male,65.73996121,145.9916825,61
Male,67.360824,198.8938832,62
Male,70.39987429,203.5371948,56
Male,66.38423193,162.0170302,54
Male,67.85653908,191.7103323,61
Male,75.694314,235.1366742,57
Male,61.46101309,135.5111157,55
Male,59.38064956,136.3910055,54
Male,66.39285493,186.0666781,55
Male,71.09133217,198.0309579,54
Male,69.57657185,192.4663555,55
Male,67.28559807,182.5181998,62
Male,73.62167715,225.2931439,55
Male,70.45629855,187.5181408,56
Male,65.1341657,138.6548279,55
Male,68.36007218,176.4135007,61
Male,64.84630137,157.7184384,61
Male,71.15940048,192.3511167,57
Male,62.81315544,153.4958975,69
Male,65.60876846,152.9130637,81
Male,72.96588002,202.6248928,66
Male,66.04426807,170.7987439,67
Male,70.34105811,206.2354701,64
Male,64.93998961,133.5119835,64
Male,65.87323411,174.4985557,70
Male,64.61397563,153.2812122,72
Male,66.98353564,173.6635731,67
Male,70.01950469,196.2503316,72
Male,65.1054427,149.1069188,64
Male,67.25919794,181.6733542,46
Male,71.98000945,191.0161622,48
Male,68.49723451,192.3397407,46
Male,70.94711392,202.0471123,44
Male,64.68290848,160.7898642,47
Male,69.08066651,174.3910884,46
Male,67.04766973,173.816374,47
Male,67.1351749,177.9843611,53
Male,69.74264212,199.8912715,38
Male,68.89452931,180.6918155,50
Male,70.25340097,189.2718686,46
Male,62.30743853,149.4390968,47
Male,70.46201292,185.0212235,49
Male,63.71495133,139.4111453,48
Male,73.45960996,199.868209,41
Male,71.64830831,199.039289,49
Male,70.14338611,182.8321969,43
Male,66.64156891,155.7638138,43
Male,70.75201202,197.8389021,43
Male,68.15253435,193.1593488,52
Male,68.95371945,178.2877855,43
Male,71.12082662,193.8048924,40
Male,68.84761219,178.2569076,43
Male,71.33434891,184.520037,43
Male,74.34020588,209.2375131,47
Male,69.32985159,178.954374,42
Male,71.10458935,206.2397496,48
Male,71.50520627,205.8834958,40
Male,71.57969599,200.3931235,48
Male,70.34775527,194.3287921,51
Male,66.40239707,165.9559347,40
Male,74.51787603,201.9579717,44
Male,72.2299021,206.2235379,52
Male,73.10605905,207.2395474,44
Male,69.5580519,181.3212975,40
Male,72.6580716,221.8859416,47
Male,65.70477385,160.203314,50
Male,68.01174873,175.0150905,46
Male,70.18876719,192.86002,42
Male,70.83911627,213.7361359,43
Male,66.07186459,179.7044101,40
Male,66.55811408,154.6275884,42
Male,74.52097209,216.5331913,49
Male,63.73243789,162.2210233,40
Male,69.89621711,187.0567724,47
Male,75.85011222,227.2779654,50
Male,68.38886947,185.4398405,41
Male,71.00854042,207.5502799,44
Male,68.26572352,184.988498,39
Male,72.39194027,215.6752656,43
Male,67.16719433,158.4698959,40
Male,69.37895012,194.4889423,49
Male,68.46437409,182.9040117,40
Male,68.43299232,196.1030828,40
Male,68.98828681,180.3659552,52
Male,70.61636287,185.4448653,23
Male,65.03853205,170.6325375,23
Male,73.02420563,205.2814932,24
Male,68.72024318,182.4559233,24
Male,68.92530884,200.0600035,25
Male,75.14690789,221.3292277,25
Male,63.15427226,119.2428559,26
Male,64.49772595,169.8410156,26
Male,69.16948417,181.8159215,26
Male,67.11787407,178.2665434,27
Male,64.57289686,176.718917,27
Male,69.98189155,193.7185875,27
Male,67.29077553,154.718344,28
Male,67.57873926,167.5813567,28
Male,70.03067329,198.6962986,28
Male,67.28573328,199.0066131,30
Male,67.71794694,175.1592002,31
Male,71.25241746,196.3171642,31
Male,70.98160653,191.1388481,33
Male,66.79897653,173.2086321,33
Male,66.38357602,172.7414519,34
Male,73.5135949,210.3997695,34
Male,69.37416119,183.9368603,35
Male,68.72060845,173.8881027,35
Male,71.5392985,207.3079166,35
Male,73.0691967,207.6526278,35
Male,69.50522934,187.368176,35
Male,67.26886221,190.3614969,35
Male,69.01627479,198.7077623,35
Male,72.88887015,220.9081419,35
Male,70.71093836,202.0679815,36
Male,68.96436673,181.5376697,36
Male,70.47219506,200.5757435,37
Male,69.00629739,190.8181008,37
Male,66.44641974,162.9410412,37
Male,68.87487616,177.1331355,38
Male,68.42316708,180.2579798,39
Male,74.24229314,232.2326469,39
Male,69.06903607,198.7721907,40
Male,73.40103328,208.2210648,40
Male,70.27382154,185.7183814,40
Male,74.34086087,210.1115361,40
Male,67.70533285,196.9332677,40
Male,66.45444119,162.8110818,41
Male,69.0557467,204.2587507,41
Male,68.03572388,172.4362088,41
Male,68.76377136,209.2814544,41
Male,70.89251934,201.4180366,41
Male,70.86581545,201.511538,42
Male,69.22411519,167.7382482,42
Male,68.43957627,190.8156844,42
Male,68.25348675,179.2521557,42
Male,72.22673274,203.3901693,42
Male,70.8468214,196.30631,42
Male,68.78713427,187.9527997,42
Male,68.87477596,168.3590349,42
Male,66.7430038,170.6623324,43
Male,61.67540676,144.7630128,43
Male,63.33122659,138.1475931,43
Male,64.9149323,148.9069051,43
Male,72.96316116,204.1810963,44
Male,70.07429648,205.3879099,44
Male,66.01495833,169.0990384,44
Male,66.68375106,174.5713344,44
Male,62.40153352,144.545057,47
Male,69.58728008,194.4983558,47
Male,73.08489422,230.6787782,47
Male,70.64894078,193.5198549,49
Male,72.37206573,199.3762346,49
Male,69.26342881,178.3541245,49
Male,66.20571522,167.6296598,50
Male,64.60280743,149.9377126,50
Male,68.3685971,164.9033283,51
Male,68.89078389,192.4386869,51
Male,65.05530355,174.3557521,51
Male,71.53605608,207.1995594,52
Male,73.05977858,196.0591694,53
Male,65.33533475,154.1150561,54
Male,69.79845688,181.418074,54
Male,71.89871242,203.4587668,54
Male,69.89303775,194.5328192,55
Male,69.26029154,197.4117818,55
Male,68.57092912,192.6067167,55
Male,74.15306451,212.2763278,55
Male,67.50296648,189.0065686,55
Male,72.79348627,217.1632825,56
Male,68.90949129,184.6155357,56
Male,68.72052925,195.6701715,57
Male,68.31234188,169.7808397,57
Male,61.0744871,122.6801118,58
Male,69.57359157,165.7847424,58
Male,71.16501786,198.7115194,60
Male,71.76882246,182.0722418,62
Male,68.16192501,170.4761269,62
Male,64.89042521,157.2492892,63
Male,66.47328059,176.6005297,64
Male,67.17293183,165.0262845,65
Male,62.56214148,164.0519828,65
Male,70.04970229,176.5893792,65
Male,69.32618896,177.3635878,66
Male,65.60017843,146.3343794,67
Male,69.0775775,188.259135,67
Male,64.87257058,162.3102783,68
Male,70.70409374,202.9105993,69
Male,63.74472687,146.1592111,70
Male,66.10603795,170.2623061,72
Male,64.56436382,164.8884348,72
Male,71.99317364,188.5649778,72
Male,73.07565651,203.8092633,74
Male,66.03495575,160.1937638,23
Male,70.80320122,191.9477997,22
Male,65.20452194,177.0496586,22
Male,66.24281665,161.6803834,26
Male,65.99646426,183.4706797,24
Male,67.51676785,158.1133397,24
Male,66.30707054,162.5060369,26
Male,60.26910783,126.4556128,25
Male,68.69712366,171.14303,25
Male,66.73417092,181.4931577,23
Male,67.27329355,185.2850818,26
Male,66.56010463,164.9634337,27
Male,67.51636961,173.5200527,32
Male,69.14877531,182.7535702,30
Male,69.41611942,194.3347513,35
Male,71.61647581,208.3393116,35
Male,70.31094431,196.7497878,34
Male,68.39519172,197.7879404,32
Male,67.77763687,191.4982206,28
Male,70.48905264,174.0426095,33
Male,74.7069641,215.2255088,28
Male,67.11570303,187.0738839,28
Male,67.6194866,194.5188195,31
Male,69.07131434,193.4346648,32
Male,69.45866255,187.9108757,28
Male,65.51954144,178.2894592,27
Male,71.46296084,174.3473587,34
Male,67.42424017,176.4850905,31
Male,72.44884667,213.3595304,27
Male,72.08810651,192.8205005,29
Male,71.33131266,194.4010794,32
Male,69.27970323,173.2730115,29
Male,70.76876216,188.7110357,27
Male,65.40914689,143.4180133,41
Male,62.78899152,137.3241783,41
Male,68.27884184,183.4290565,49
Male,66.10890245,182.8753489,40
Male,69.05063819,191.5222749,50
Male,71.21207602,198.0455483,46
Male,67.59396229,173.8308701,50
Male,65.40907059,167.6290788,45
Male,71.27332641,209.1129982,44
Male,72.43261756,204.564479,48
Male,70.85779432,199.9663875,41
Male,70.17147875,192.3478359,39
Male,72.12278473,200.9071461,43
Male,70.04141692,201.5464245,40
Male,70.24665423,187.6556988,39
Male,69.44075394,184.4360029,45
Male,68.44834863,191.8245966,47
Male,72.68851411,194.2417376,47
Male,70.17117561,207.7765473,40
Male,73.43395339,218.6921,51
Male,69.89562407,200.1203609,49
Male,73.18107491,223.3975723,42
Male,68.41127477,184.1486543,54
Male,70.11697013,209.9759929,58
Male,68.5801273,196.419012,62
Male,64.57507562,160.165791,54
Male,64.91152102,159.1951056,61
Male,69.65496531,189.6098581,62
Male,69.58244383,199.2678611,56
Male,70.03506834,181.3247792,54
Male,67.17471476,178.6749378,61
Male,70.66233952,189.1397057,57
Male,68.00008113,181.146042,55
Male,69.13003825,179.0063335,54
Male,68.05002578,173.1962657,55
Male,66.7379274,193.7262785,54
Male,70.4417673,194.9017702,55
Male,69.39964952,189.9399079,62
Male,69.94763631,188.3149697,55
Male,68.74245754,188.7570372,56
Male,65.21912499,155.1375509,55
Male,67.50490126,171.9750392,61
Male,64.84516155,154.4411225,61
Male,69.10689826,191.1488079,57
Male,68.9574386,182.1925128,69
Male,65.55142428,175.8986269,81
Male,65.75248564,167.6670583,66
Male,67.56494159,156.1813399,67
Male,64.82807152,146.9545159,64
Male,66.18187867,156.4908907,64
Male,71.17286856,193.7200436,70
Male,70.48223089,215.4875718,72
Male,67.97905689,179.4158106,67
Male,72.30926487,203.2450302,72
Male,74.81405247,232.2093773,64
Male,74.01689711,207.7107569,46
Male,70.23648981,184.2776278,48
Male,68.52851255,172.5150389,46
Male,65.38609473,156.8657432,44
Male,67.29040435,185.857731,47
Male,65.89268577,175.2580721,46
Male,74.11788216,217.3541372,47
Male,68.48707761,193.726609,53
Male,71.45648743,179.4431862,38
Male,69.24444557,175.2328348,50
Male,65.49350879,170.810301,46
Male,66.81625534,176.830677,47
Male,71.79871867,205.8992639,49
Male,68.07462328,171.6955097,48
Male,70.21235163,185.7127596,41
Male,76.84267883,211.7241665,49
Male,63.72472687,165.9794173,43
Male,63.22282474,172.0248141,43
Male,67.17137404,158.3687632,43
Male,68.94972,181.7832593,52
Male,70.4157304,216.2149063,43
Male,70.09857714,176.67115,40
Male,68.22485977,186.1972499,43
Male,65.07178455,174.7051113,43
Male,64.6264021,135.8944622,47
Male,68.37453089,190.9202428,42
Male,65.75939892,164.0864114,48
Male,71.94848639,208.2044353,40
Male,66.70567332,173.9578558,48
Male,68.27902252,184.8139092,51
Male,72.97521006,218.5728016,40
Male,68.13127094,175.0176496,44
Male,68.60241271,186.965591,52
Male,65.52163299,159.936436,44
Male,71.42909695,205.7036291,40
Male,74.14110828,219.0517283,47
Male,65.59991303,165.2295227,50
Male,73.03580691,196.6550119,46
Male,71.05995586,189.3246707,42
Male,65.66112437,169.9587892,43
Male,69.56923538,182.8665632,40
Male,75.25945676,227.4371382,42
Male,71.91091158,204.0317413,49
Male,73.5416087,214.3432907,40
Male,65.38962908,178.4379493,47
Male,67.89477655,178.177298,50
Male,67.91967138,179.2458831,41
Male,66.65876334,183.1715278,44
Male,73.18176748,208.8391625,39
Male,70.12788739,192.0811314,43
Male,72.73178767,213.6839434,40
Male,68.96722477,175.5521238,49
Male,69.47507618,183.1248016,40
Male,62.18292852,152.7918283,40
Male,68.04853075,182.7558152,52
Male,65.59430176,171.224027,23
Male,70.33021348,185.5887401,23
Male,72.50441019,204.6271564,24
Male,71.15471676,190.8609752,24
Male,68.005429,194.7541892,25
Male,72.97945059,202.1767836,25
Male,67.71839337,182.3613965,26
Male,68.52223104,188.0533331,26
Male,66.35133111,171.6851696,26
Male,68.18009307,172.962111,27
Male,71.87871688,211.0412112,27
Male,71.7655592,200.8009211,27
Male,71.15352385,210.0484067,28
Male,66.0943193,175.6487627,28
Male,70.81587986,186.5978956,28
Male,71.3018407,206.1647183,30
Male,69.80629069,186.6735164,31
Male,65.52238918,175.5713129,31
Male,68.55835352,191.0889397,33
Male,72.26741402,211.4644879,33
Male,63.58056583,142.1747596,34
Male,71.04475607,205.8433383,34
Male,65.67839007,163.1420518,35
Male,65.20734666,151.8756691,35
Male,64.83819361,142.7258712,35
Male,69.96481063,186.4515428,35
Male,67.37851835,170.0013479,35
Male,63.230812,164.5022351,35
Male,70.3753442,180.2983567,35
Male,71.60855972,193.0701422,35
Male,67.08755188,176.4172388,36
Male,63.9735571,160.0635017,36
Male,67.57547281,180.4195303,37
Male,65.19286221,185.3482108,37
Male,71.78199597,205.1692351,37
Male,72.10029956,206.2240269,38
Male,72.37219364,210.187294,39
Male,73.09928377,215.7091144,39
Male,69.91053458,181.5911787,40
Male,64.56082848,161.8897691,40
Male,70.34610444,197.6833194,40
Male,68.53897839,179.5714664,40
Male,67.78938051,186.1190374,40
Male,72.6291227,192.3289666,41
Male,67.19651912,179.2091948,41
Male,75.94686644,237.5676083,41
Male,63.95622575,152.6458481,41
Male,69.01265725,196.3225311,41
Male,64.96634668,172.5249689,42
Male,72.05532404,202.3346955,42
Male,66.97666791,193.8237781,42
Male,70.28008648,186.9222837,42
Male,67.19317134,179.7227431,42
Male,65.90308782,167.6166926,42
Male,73.69685922,232.7186777,42
Male,67.97467956,171.7254568,42
Male,65.62990179,179.995124,43
Male,65.82395075,163.5857985,43
Male,71.71587,190.9943108,43
Male,73.50426823,205.4730911,43
Male,64.03231884,147.3712842,44
Male,68.27990776,199.6028399,44
Male,74.33873882,220.3834481,44
Male,69.81151958,206.2855806,44
Male,71.41794564,209.2265666,47
Male,73.29150846,228.5587852,47
Male,72.08703157,205.3890558,47
Male,63.91454108,167.8423915,49
Male,72.24732475,193.5116952,49
Male,70.59702452,188.4506741,49
Male,70.86561611,214.9813939,50
Male,71.95838771,198.4041765,50
Male,68.15370179,178.1658017,51
Male,68.9295424,189.5834255,51
Male,66.29919303,180.2012661,51
Male,65.27353936,149.9346064,52
Male,68.4840293,180.8962866,53
Male,65.64153589,170.1006473,54
Male,68.86875033,178.8188277,54
Male,68.45942981,181.3633972,54
Male,69.32130537,194.3300031,55
Male,70.46431845,203.2584802,55
Male,72.66524188,219.0951656,55
Male,69.33966738,181.904824,55
Male,68.5689594,185.9758251,55
Male,71.61782407,201.679352,56
Male,68.9039419,175.4450634,56
Male,72.6645041,188.3951823,57
Male,71.38031123,217.3684879,57
Male,70.28116225,211.5794961,58
Male,70.71040603,197.0608841,58
Male,68.52125026,186.7188019,60
Male,61.74065772,140.0099786,62
Male,68.77246399,187.5508307,62
Male,73.56863634,205.35946,63
Male,66.5597304,179.2165702,64
Male,70.30977776,208.4964966,65
Male,72.56422057,211.7664268,65
Male,73.68980797,228.4488269,65
Male,68.14164184,170.7999514,66
Male,68.45706108,186.2085658,67
Male,73.83892928,229.3395116,67
Male,66.66789351,176.8826374,68
Male,74.40065811,240.9422666,69
Male,67.76651316,172.6695664,70
Male,64.06949227,155.3447978,72
Male,66.63511494,170.3722156,72
Male,69.3803027,194.7495235,72
Male,70.00198015,190.0880629,74
Male,74.59473633,227.116582,23
Male,68.46138309,175.6246198,22
Male,69.58169997,187.0287475,22
Male,67.04770187,183.0630581,26
Male,71.22342339,194.9414068,24
Male,67.0735038,167.2849042,24
Male,73.11969322,208.5784763,26
Male,66.46344464,169.9651516,25
Male,67.78633303,164.336269,25
Male,70.34949975,195.9714769,23
Male,71.1257544,205.6360496,26
Male,72.29758383,212.058247,27
Male,68.95533491,193.8284447,32
Male,67.14350957,165.1439238,30
Male,69.9667996,189.8386177,35
Male,68.57268425,189.1265817,35
Male,68.09296485,169.936601,34
Male,75.88543313,224.133192,32
Male,71.99164339,211.0191128,28
Male,68.45675437,185.5340211,33
Male,72.46702493,208.2945887,28
Male,67.73714618,166.3523353,28
Male,70.03482109,174.3248392,31
Male,72.19290998,216.1964831,32
Male,69.59294259,187.8630711,28
Male,71.05091844,200.7345781,27
Male,70.80955947,181.5636902,34
Male,68.06191397,189.3688237,31
Male,73.39098706,203.5134146,27
Male,75.34158414,218.5330155,29
Male,72.25270472,205.234403,32
Male,66.17587032,176.4793431,29
Male,61.67848102,156.4454748,27
Male,71.89221787,199.8296986,41
Male,62.4768027,148.9142878,41
Male,67.96640648,186.6065519,49
Male,69.69340801,201.481472,40
Male,62.94868151,150.6709379,50
Male,71.35947191,197.4726556,46
Male,67.3323783,187.7085661,50
Male,67.77967032,192.1997882,45
Male,69.16140409,175.2969694,44
Male,68.8632082,201.7955042,48
Male,67.07585192,203.4936873,41
Male,67.30338623,187.3466372,39
Male,67.52463932,174.3997304,43
Male,68.56837467,179.7959681,40
Male,71.56651734,198.0267851,39
Male,73.22911602,210.5459695,45
Male,69.43986047,169.4965109,47
Male,71.62309757,220.3371555,47
Male,65.76851763,171.4052256,40
Male,72.74454456,208.3815392,51
Male,67.23126085,178.0730551,49
Male,70.87782625,192.3495218,42
Male,69.96281114,189.0227457,54
Male,65.87234985,178.2166779,58
Male,70.85919069,184.4932506,62
Male,71.59492645,197.8870628,54
Male,70.05099011,184.8335198,61
Male,67.50006718,175.8798044,62
Male,65.14868762,140.5127924,56
Male,69.02297414,187.5686902,54
Male,70.82191668,184.4476667,61
Male,70.85934683,190.7991898,57
Male,68.05445,177.0319067,55
Male,69.83697663,186.2839251,54
Male,63.49209925,160.490301,55
Male,66.63140176,164.0591567,54
Male,70.88466566,191.8880429,55
Male,67.35659794,181.3729706,62
Male,70.44071308,225.7975247,55
Male,69.42761166,196.2496978,56
Male,68.84511687,187.0278285,55
Male,71.32989784,196.6198197,61
Male,75.28284701,219.1132095,61
Male,68.31418833,174.2434883,57
Male,66.77872373,158.7158702,69
Male,70.56945509,185.9639951,81
Male,66.99116742,159.7616564,66
Male,67.60806653,178.8862048,67
Male,72.77820977,201.1850848,64
Male,72.35824904,175.1655077,64
Male,70.6399789,189.80977,70
Male,68.56217931,190.3654723,72
Male,68.13842635,192.570363,67
Male,63.39315884,136.6726435,72
Male,63.67128785,161.5786407,64
Male,69.57803008,195.322675,46
Male,69.10198331,194.581051,48
